,Type,Severity,County,Date,Latitude,Longitude,DateCounty
733982,Rain,Light,San Bernardino,12-28,33.9753,-117.6361,12-28-San Bernardino
733983,Rain,Light,San Bernardino,12-28,33.9753,-117.6361,12-28-San Bernardino
733984,Rain,Light,San Bernardino,12-28,33.9753,-117.6361,12-28-San Bernardino
733985,Rain,Moderate,San Bernardino,12-28,33.9753,-117.6361,12-28-San Bernardino
733986,Rain,Light,San Bernardino,12-28,33.9753,-117.6361,12-28-San Bernardino
733987,Rain,Light,San Bernardino,12-28,33.9753,-117.6361,12-28-San Bernardino
733988,Rain,Moderate,San Bernardino,12-28,33.9753,-117.6361,12-28-San Bernardino
733989,Rain,Light,San Bernardino,12-28,33.9753,-117.6361,12-28-San Bernardino
733990,Rain,Moderate,San Bernardino,12-28,33.9753,-117.6361,12-28-San Bernardino
733991,Rain,Moderate,San Bernardino,12-29,33.9753,-117.6361,12-29-San Bernardino
733992,Rain,Light,San Bernardino,12-29,33.9753,-117.6361,12-29-San Bernardino
752916,Rain,Light,Solano,01-04,38.2667,-121.95,01-04-Solano
752921,Rain,Light,Solano,01-04,38.2667,-121.95,01-04-Solano
752922,Rain,Light,Solano,01-04,38.2667,-121.95,01-04-Solano
752928,Rain,Light,Solano,01-08,38.2667,-121.95,01-08-Solano
752929,Rain,Light,Solano,01-08,38.2667,-121.95,01-08-Solano
752930,Rain,Light,Solano,01-08,38.2667,-121.95,01-08-Solano
752933,Rain,Light,Solano,01-08,38.2667,-121.95,01-08-Solano
752938,Rain,Light,Solano,01-09,38.2667,-121.95,01-09-Solano
752939,Rain,Light,Solano,01-09,38.2667,-121.95,01-09-Solano
752940,Rain,Light,Solano,01-09,38.2667,-121.95,01-09-Solano
752941,Rain,Moderate,Solano,01-09,38.2667,-121.95,01-09-Solano
752942,Rain,Light,Solano,01-09,38.2667,-121.95,01-09-Solano
752944,Rain,Light,Solano,01-09,38.2667,-121.95,01-09-Solano
752945,Rain,Light,Solano,01-09,38.2667,-121.95,01-09-Solano
752946,Rain,Light,Solano,01-09,38.2667,-121.95,01-09-Solano
752947,Rain,Light,Solano,01-09,38.2667,-121.95,01-09-Solano
752948,Rain,Light,Solano,01-09,38.2667,-121.95,01-09-Solano
752949,Rain,Light,Solano,01-11,38.2667,-121.95,01-11-Solano
752951,Rain,Light,Solano,01-14,38.2667,-121.95,01-14-Solano
752952,Rain,Light,Solano,01-14,38.2667,-121.95,01-14-Solano
752953,Rain,Light,Solano,01-14,38.2667,-121.95,01-14-Solano
752954,Rain,Light,Solano,01-14,38.2667,-121.95,01-14-Solano
752955,Rain,Light,Solano,01-14,38.2667,-121.95,01-14-Solano
752956,Rain,Light,Solano,01-14,38.2667,-121.95,01-14-Solano
752957,Rain,Light,Solano,01-14,38.2667,-121.95,01-14-Solano
752958,Rain,Light,Solano,01-16,38.2667,-121.95,01-16-Solano
752960,Rain,Light,Solano,01-16,38.2667,-121.95,01-16-Solano
752961,Rain,Moderate,Solano,01-16,38.2667,-121.95,01-16-Solano
752962,Rain,Light,Solano,01-16,38.2667,-121.95,01-16-Solano
752963,Rain,Moderate,Solano,01-16,38.2667,-121.95,01-16-Solano
752964,Rain,Light,Solano,01-16,38.2667,-121.95,01-16-Solano
752966,Rain,Light,Solano,01-16,38.2667,-121.95,01-16-Solano
752967,Rain,Light,Solano,01-16,38.2667,-121.95,01-16-Solano
752968,Rain,Light,Solano,01-16,38.2667,-121.95,01-16-Solano
752979,Rain,Light,Solano,01-20,38.2667,-121.95,01-20-Solano
752981,Rain,Light,Solano,01-21,38.2667,-121.95,01-21-Solano
752984,Rain,Light,Solano,01-21,38.2667,-121.95,01-21-Solano
752985,Rain,Light,Solano,01-21,38.2667,-121.95,01-21-Solano
752986,Rain,Light,Solano,01-21,38.2667,-121.95,01-21-Solano
752988,Rain,Light,Solano,01-21,38.2667,-121.95,01-21-Solano
752989,Rain,Light,Solano,01-21,38.2667,-121.95,01-21-Solano
752990,Rain,Light,Solano,01-21,38.2667,-121.95,01-21-Solano
752991,Rain,Light,Solano,01-21,38.2667,-121.95,01-21-Solano
752992,Rain,Light,Solano,01-21,38.2667,-121.95,01-21-Solano
752993,Rain,Light,Solano,01-21,38.2667,-121.95,01-21-Solano
752994,Rain,Light,Solano,01-21,38.2667,-121.95,01-21-Solano
752995,Rain,Light,Solano,01-22,38.2667,-121.95,01-22-Solano
752996,Rain,Light,Solano,01-22,38.2667,-121.95,01-22-Solano
752997,Rain,Light,Solano,01-22,38.2667,-121.95,01-22-Solano
753015,Rain,Light,Solano,01-26,38.2667,-121.95,01-26-Solano
753016,Rain,Light,Solano,01-26,38.2667,-121.95,01-26-Solano
753017,Rain,Light,Solano,01-26,38.2667,-121.95,01-26-Solano
753018,Rain,Light,Solano,01-26,38.2667,-121.95,01-26-Solano
753020,Rain,Light,Solano,01-26,38.2667,-121.95,01-26-Solano
753022,Rain,Light,Solano,01-26,38.2667,-121.95,01-26-Solano
753025,Rain,Light,Solano,01-26,38.2667,-121.95,01-26-Solano
753026,Rain,Light,Solano,01-26,38.2667,-121.95,01-26-Solano
753027,Rain,Light,Solano,01-26,38.2667,-121.95,01-26-Solano
753028,Rain,Light,Solano,01-26,38.2667,-121.95,01-26-Solano
753029,Rain,Light,Solano,01-26,38.2667,-121.95,01-26-Solano
753030,Rain,Light,Solano,01-28,38.2667,-121.95,01-28-Solano
753031,Rain,Light,Solano,01-28,38.2667,-121.95,01-28-Solano
753033,Rain,Light,Solano,01-28,38.2667,-121.95,01-28-Solano
753037,Rain,Light,Solano,01-31,38.2667,-121.95,01-31-Solano
753042,Rain,Light,Solano,02-01,38.2667,-121.95,02-01-Solano
753056,Rain,Light,Solano,02-14,38.2667,-121.95,02-14-Solano
753062,Rain,Light,Solano,03-07,38.2667,-121.95,03-07-Solano
753063,Rain,Light,Solano,03-07,38.2667,-121.95,03-07-Solano
753064,Rain,Light,Solano,03-07,38.2667,-121.95,03-07-Solano
753065,Rain,Light,Solano,03-07,38.2667,-121.95,03-07-Solano
753066,Rain,Light,Solano,03-07,38.2667,-121.95,03-07-Solano
753067,Rain,Light,Solano,03-08,38.2667,-121.95,03-08-Solano
753068,Rain,Light,Solano,03-08,38.2667,-121.95,03-08-Solano
753070,Rain,Light,Solano,03-14,38.2667,-121.95,03-14-Solano
753071,Rain,Light,Solano,03-14,38.2667,-121.95,03-14-Solano
753072,Rain,Light,Solano,03-14,38.2667,-121.95,03-14-Solano
753073,Rain,Light,Solano,03-14,38.2667,-121.95,03-14-Solano
753074,Rain,Light,Solano,03-14,38.2667,-121.95,03-14-Solano
753075,Rain,Light,Solano,03-14,38.2667,-121.95,03-14-Solano
753076,Rain,Light,Solano,03-14,38.2667,-121.95,03-14-Solano
753077,Rain,Light,Solano,03-14,38.2667,-121.95,03-14-Solano
753078,Rain,Light,Solano,03-14,38.2667,-121.95,03-14-Solano
753079,Rain,Light,Solano,03-14,38.2667,-121.95,03-14-Solano
753080,Rain,Light,Solano,03-15,38.2667,-121.95,03-15-Solano
753081,Rain,Light,Solano,03-15,38.2667,-121.95,03-15-Solano
753082,Rain,Light,Solano,03-15,38.2667,-121.95,03-15-Solano
753083,Rain,Light,Solano,03-15,38.2667,-121.95,03-15-Solano
753084,Rain,Light,Solano,03-15,38.2667,-121.95,03-15-Solano
753085,Rain,Light,Solano,03-15,38.2667,-121.95,03-15-Solano
753086,Rain,Light,Solano,03-15,38.2667,-121.95,03-15-Solano
753087,Rain,Light,Solano,03-15,38.2667,-121.95,03-15-Solano
753088,Rain,Light,Solano,03-15,38.2667,-121.95,03-15-Solano
753089,Rain,Light,Solano,03-15,38.2667,-121.95,03-15-Solano
753090,Rain,Light,Solano,03-15,38.2667,-121.95,03-15-Solano
753091,Rain,Light,Solano,03-15,38.2667,-121.95,03-15-Solano
753092,Rain,Light,Solano,03-15,38.2667,-121.95,03-15-Solano
753093,Rain,Light,Solano,03-15,38.2667,-121.95,03-15-Solano
753094,Rain,Light,Solano,03-15,38.2667,-121.95,03-15-Solano
753095,Rain,Light,Solano,03-15,38.2667,-121.95,03-15-Solano
753096,Rain,Light,Solano,03-16,38.2667,-121.95,03-16-Solano
753097,Rain,Light,Solano,03-16,38.2667,-121.95,03-16-Solano
753098,Rain,Light,Solano,03-16,38.2667,-121.95,03-16-Solano
753099,Rain,Light,Solano,03-18,38.2667,-121.95,03-18-Solano
753100,Rain,Light,Solano,03-18,38.2667,-121.95,03-18-Solano
753101,Rain,Light,Solano,03-18,38.2667,-121.95,03-18-Solano
753102,Rain,Light,Solano,03-18,38.2667,-121.95,03-18-Solano
753103,Rain,Light,Solano,03-18,38.2667,-121.95,03-18-Solano
753104,Rain,Light,Solano,03-18,38.2667,-121.95,03-18-Solano
753105,Rain,Light,Solano,03-19,38.2667,-121.95,03-19-Solano
753106,Rain,Light,Solano,03-19,38.2667,-121.95,03-19-Solano
753107,Rain,Light,Solano,03-19,38.2667,-121.95,03-19-Solano
753109,Rain,Light,Solano,03-22,38.2667,-121.95,03-22-Solano
753110,Rain,Light,Solano,03-24,38.2667,-121.95,03-24-Solano
753111,Rain,Light,Solano,03-24,38.2667,-121.95,03-24-Solano
753112,Rain,Light,Solano,03-24,38.2667,-121.95,03-24-Solano
753113,Rain,Light,Solano,03-25,38.2667,-121.95,03-25-Solano
753114,Rain,Light,Solano,03-25,38.2667,-121.95,03-25-Solano
753115,Rain,Light,Solano,03-25,38.2667,-121.95,03-25-Solano
753116,Rain,Light,Solano,03-25,38.2667,-121.95,03-25-Solano
753117,Rain,Light,Solano,03-26,38.2667,-121.95,03-26-Solano
753118,Rain,Light,Solano,03-26,38.2667,-121.95,03-26-Solano
753119,Rain,Light,Solano,03-26,38.2667,-121.95,03-26-Solano
753120,Rain,Light,Solano,03-28,38.2667,-121.95,03-28-Solano
753121,Rain,Light,Solano,03-28,38.2667,-121.95,03-28-Solano
753122,Rain,Light,Solano,03-28,38.2667,-121.95,03-28-Solano
753123,Rain,Light,Solano,03-28,38.2667,-121.95,03-28-Solano
753124,Rain,Light,Solano,03-28,38.2667,-121.95,03-28-Solano
753125,Rain,Light,Solano,03-28,38.2667,-121.95,03-28-Solano
753126,Rain,Light,Solano,03-29,38.2667,-121.95,03-29-Solano
753127,Rain,Light,Solano,03-29,38.2667,-121.95,03-29-Solano
753128,Rain,Light,Solano,03-29,38.2667,-121.95,03-29-Solano
753129,Rain,Light,Solano,03-29,38.2667,-121.95,03-29-Solano
753134,Rain,Light,Solano,04-04,38.2667,-121.95,04-04-Solano
753135,Rain,Light,Solano,04-04,38.2667,-121.95,04-04-Solano
753136,Rain,Light,Solano,04-04,38.2667,-121.95,04-04-Solano
753137,Rain,Light,Solano,04-04,38.2667,-121.95,04-04-Solano
753138,Rain,Light,Solano,04-04,38.2667,-121.95,04-04-Solano
753139,Rain,Light,Solano,04-04,38.2667,-121.95,04-04-Solano
753140,Rain,Light,Solano,04-05,38.2667,-121.95,04-05-Solano
753141,Rain,Light,Solano,04-05,38.2667,-121.95,04-05-Solano
753142,Rain,Light,Solano,04-05,38.2667,-121.95,04-05-Solano
753143,Rain,Light,Solano,04-05,38.2667,-121.95,04-05-Solano
753144,Rain,Light,Solano,04-05,38.2667,-121.95,04-05-Solano
753145,Rain,Light,Solano,04-05,38.2667,-121.95,04-05-Solano
753146,Rain,Moderate,Solano,04-05,38.2667,-121.95,04-05-Solano
753147,Rain,Light,Solano,04-05,38.2667,-121.95,04-05-Solano
753148,Rain,Moderate,Solano,04-05,38.2667,-121.95,04-05-Solano
753149,Rain,Light,Solano,04-05,38.2667,-121.95,04-05-Solano
753150,Rain,Moderate,Solano,04-05,38.2667,-121.95,04-05-Solano
753151,Rain,Light,Solano,04-05,38.2667,-121.95,04-05-Solano
753152,Rain,Light,Solano,04-05,38.2667,-121.95,04-05-Solano
753153,Rain,Light,Solano,04-06,38.2667,-121.95,04-06-Solano
753154,Rain,Light,Solano,04-07,38.2667,-121.95,04-07-Solano
753156,Rain,Light,Solano,04-09,38.2667,-121.95,04-09-Solano
753159,Rain,Light,Solano,04-15,38.2667,-121.95,04-15-Solano
753160,Rain,Light,Solano,04-18,38.2667,-121.95,04-18-Solano
753167,Rain,Light,Solano,05-11,38.2667,-121.95,05-11-Solano
753168,Rain,Light,Solano,05-11,38.2667,-121.95,05-11-Solano
753169,Rain,Light,Solano,05-11,38.2667,-121.95,05-11-Solano
753170,Rain,Light,Solano,05-11,38.2667,-121.95,05-11-Solano
753171,Rain,Light,Solano,05-11,38.2667,-121.95,05-11-Solano
753172,Rain,Light,Solano,05-11,38.2667,-121.95,05-11-Solano
753173,Rain,Light,Solano,05-12,38.2667,-121.95,05-12-Solano
753174,Rain,Light,Solano,05-12,38.2667,-121.95,05-12-Solano
753175,Rain,Light,Solano,05-12,38.2667,-121.95,05-12-Solano
753176,Rain,Light,Solano,05-12,38.2667,-121.95,05-12-Solano
753177,Rain,Light,Solano,05-12,38.2667,-121.95,05-12-Solano
753178,Rain,Light,Solano,05-12,38.2667,-121.95,05-12-Solano
753179,Rain,Light,Solano,05-12,38.2667,-121.95,05-12-Solano
753180,Rain,Light,Solano,05-12,38.2667,-121.95,05-12-Solano
753181,Rain,Light,Solano,05-13,38.2667,-121.95,05-13-Solano
753182,Rain,Light,Solano,05-14,38.2667,-121.95,05-14-Solano
753183,Rain,Light,Solano,05-14,38.2667,-121.95,05-14-Solano
753184,Rain,Light,Solano,05-14,38.2667,-121.95,05-14-Solano
753185,Rain,Light,Solano,05-14,38.2667,-121.95,05-14-Solano
753186,Rain,Light,Solano,05-14,38.2667,-121.95,05-14-Solano
753187,Rain,Light,Solano,05-17,38.2667,-121.95,05-17-Solano
753188,Rain,Light,Solano,05-17,38.2667,-121.95,05-17-Solano
753189,Rain,Light,Solano,05-17,38.2667,-121.95,05-17-Solano
753190,Rain,Light,Solano,05-17,38.2667,-121.95,05-17-Solano
753191,Rain,Light,Solano,05-17,38.2667,-121.95,05-17-Solano
753192,Rain,Light,Solano,05-17,38.2667,-121.95,05-17-Solano
753193,Rain,Light,Solano,05-17,38.2667,-121.95,05-17-Solano
753194,Rain,Light,Solano,05-18,38.2667,-121.95,05-18-Solano
753195,Rain,Light,Solano,05-18,38.2667,-121.95,05-18-Solano
753196,Rain,Moderate,Solano,05-18,38.2667,-121.95,05-18-Solano
753197,Rain,Light,Solano,05-18,38.2667,-121.95,05-18-Solano
753198,Rain,Light,Solano,05-18,38.2667,-121.95,05-18-Solano
753199,Rain,Light,Solano,05-18,38.2667,-121.95,05-18-Solano
753200,Rain,Light,Solano,05-18,38.2667,-121.95,05-18-Solano
753201,Rain,Light,Solano,05-18,38.2667,-121.95,05-18-Solano
753202,Rain,Light,Solano,05-18,38.2667,-121.95,05-18-Solano
753203,Rain,Light,Solano,05-19,38.2667,-121.95,05-19-Solano
753204,Rain,Light,Solano,05-26,38.2667,-121.95,05-26-Solano
753205,Rain,Light,Solano,05-30,38.2667,-121.95,05-30-Solano
753206,Rain,Light,Solano,05-30,38.2667,-121.95,05-30-Solano
753207,Rain,Light,Solano,05-30,38.2667,-121.95,05-30-Solano
753208,Rain,Light,Solano,06-03,38.2667,-121.95,06-03-Solano
753209,Rain,Light,Solano,06-03,38.2667,-121.95,06-03-Solano
753210,Rain,Light,Solano,06-10,38.2667,-121.95,06-10-Solano
753211,Rain,Light,Solano,06-10,38.2667,-121.95,06-10-Solano
753212,Rain,Light,Solano,06-10,38.2667,-121.95,06-10-Solano
753214,Rain,Light,Solano,06-10,38.2667,-121.95,06-10-Solano
753217,Rain,Light,Solano,07-07,38.2667,-121.95,07-07-Solano
753218,Rain,Light,Solano,08-14,38.2667,-121.95,08-14-Solano
753219,Rain,Light,Solano,08-14,38.2667,-121.95,08-14-Solano
753220,Rain,Light,Solano,08-16,38.2667,-121.95,08-16-Solano
753221,Rain,Light,Solano,08-16,38.2667,-121.95,08-16-Solano
753222,Rain,Light,Solano,08-16,38.2667,-121.95,08-16-Solano
753223,Rain,Light,Solano,08-16,38.2667,-121.95,08-16-Solano
753224,Rain,Light,Solano,08-16,38.2667,-121.95,08-16-Solano
753225,Rain,Light,Solano,08-16,38.2667,-121.95,08-16-Solano
753226,Rain,Light,Solano,08-16,38.2667,-121.95,08-16-Solano
753233,Rain,Light,Solano,09-06,38.2667,-121.95,09-06-Solano
753285,Rain,Light,Solano,11-13,38.2667,-121.95,11-13-Solano
753286,Rain,Light,Solano,11-13,38.2667,-121.95,11-13-Solano
753288,Rain,Light,Solano,11-13,38.2667,-121.95,11-13-Solano
753289,Rain,Light,Solano,11-13,38.2667,-121.95,11-13-Solano
753291,Rain,Light,Solano,11-14,38.2667,-121.95,11-14-Solano
753292,Rain,Light,Solano,11-14,38.2667,-121.95,11-14-Solano
753302,Rain,Light,Solano,11-17,38.2667,-121.95,11-17-Solano
753303,Rain,Heavy,Solano,11-17,38.2667,-121.95,11-17-Solano
753304,Rain,Light,Solano,11-17,38.2667,-121.95,11-17-Solano
753305,Rain,Light,Solano,11-17,38.2667,-121.95,11-17-Solano
753306,Rain,Light,Solano,11-17,38.2667,-121.95,11-17-Solano
753307,Rain,Light,Solano,11-17,38.2667,-121.95,11-17-Solano
753308,Rain,Light,Solano,11-17,38.2667,-121.95,11-17-Solano
753310,Rain,Light,Solano,11-18,38.2667,-121.95,11-18-Solano
753311,Rain,Heavy,Solano,11-18,38.2667,-121.95,11-18-Solano
753312,Rain,Light,Solano,11-18,38.2667,-121.95,11-18-Solano
753315,Rain,Light,Solano,11-18,38.2667,-121.95,11-18-Solano
753316,Rain,Light,Solano,11-18,38.2667,-121.95,11-18-Solano
753317,Rain,Light,Solano,11-18,38.2667,-121.95,11-18-Solano
753318,Rain,Light,Solano,11-18,38.2667,-121.95,11-18-Solano
753319,Rain,Light,Solano,11-18,38.2667,-121.95,11-18-Solano
753320,Rain,Light,Solano,11-18,38.2667,-121.95,11-18-Solano
753321,Rain,Light,Solano,11-18,38.2667,-121.95,11-18-Solano
753322,Rain,Light,Solano,11-18,38.2667,-121.95,11-18-Solano
753323,Rain,Light,Solano,11-18,38.2667,-121.95,11-18-Solano
753324,Rain,Light,Solano,11-18,38.2667,-121.95,11-18-Solano
753329,Rain,Light,Solano,11-24,38.2667,-121.95,11-24-Solano
753344,Rain,Light,Solano,12-11,38.2667,-121.95,12-11-Solano
753345,Rain,Light,Solano,12-12,38.2667,-121.95,12-12-Solano
753346,Rain,Light,Solano,12-12,38.2667,-121.95,12-12-Solano
753348,Rain,Light,Solano,12-13,38.2667,-121.95,12-13-Solano
753349,Rain,Light,Solano,12-13,38.2667,-121.95,12-13-Solano
753350,Rain,Light,Solano,12-13,38.2667,-121.95,12-13-Solano
753351,Rain,Light,Solano,12-13,38.2667,-121.95,12-13-Solano
753353,Rain,Light,Solano,12-13,38.2667,-121.95,12-13-Solano
753355,Rain,Light,Solano,12-13,38.2667,-121.95,12-13-Solano
753357,Rain,Light,Solano,12-13,38.2667,-121.95,12-13-Solano
753359,Rain,Light,Solano,12-13,38.2667,-121.95,12-13-Solano
753361,Rain,Light,Solano,12-13,38.2667,-121.95,12-13-Solano
753363,Rain,Light,Solano,12-13,38.2667,-121.95,12-13-Solano
753365,Rain,Light,Solano,12-13,38.2667,-121.95,12-13-Solano
753366,Rain,Light,Solano,12-13,38.2667,-121.95,12-13-Solano
753367,Rain,Light,Solano,12-13,38.2667,-121.95,12-13-Solano
753368,Rain,Light,Solano,12-14,38.2667,-121.95,12-14-Solano
753370,Rain,Light,Solano,12-17,38.2667,-121.95,12-17-Solano
753371,Rain,Light,Solano,12-17,38.2667,-121.95,12-17-Solano
753372,Rain,Light,Solano,12-17,38.2667,-121.95,12-17-Solano
753373,Rain,Light,Solano,12-17,38.2667,-121.95,12-17-Solano
753374,Rain,Moderate,Solano,12-17,38.2667,-121.95,12-17-Solano
753375,Rain,Light,Solano,12-17,38.2667,-121.95,12-17-Solano
753377,Rain,Light,Solano,12-17,38.2667,-121.95,12-17-Solano
753379,Rain,Light,Solano,12-17,38.2667,-121.95,12-17-Solano
753381,Rain,Light,Solano,12-17,38.2667,-121.95,12-17-Solano
753383,Rain,Light,Solano,12-17,38.2667,-121.95,12-17-Solano
753412,Rain,Light,Solano,12-24,38.2667,-121.95,12-24-Solano
753418,Rain,Light,Solano,12-25,38.2667,-121.95,12-25-Solano
753419,Rain,Light,Solano,12-25,38.2667,-121.95,12-25-Solano
753420,Rain,Light,Solano,12-25,38.2667,-121.95,12-25-Solano
753421,Rain,Light,Solano,12-25,38.2667,-121.95,12-25-Solano
753422,Rain,Light,Solano,12-25,38.2667,-121.95,12-25-Solano
753423,Rain,Light,Solano,12-25,38.2667,-121.95,12-25-Solano
753424,Rain,Light,Solano,12-26,38.2667,-121.95,12-26-Solano
753425,Rain,Light,Solano,12-26,38.2667,-121.95,12-26-Solano
753426,Rain,Light,Solano,12-26,38.2667,-121.95,12-26-Solano
753427,Rain,Light,Solano,12-26,38.2667,-121.95,12-26-Solano
753428,Rain,Light,Solano,12-26,38.2667,-121.95,12-26-Solano
753429,Rain,Light,Solano,12-26,38.2667,-121.95,12-26-Solano
753430,Rain,Light,Solano,12-28,38.2667,-121.95,12-28-Solano
753431,Rain,Light,Solano,12-28,38.2667,-121.95,12-28-Solano
753432,Rain,Light,Solano,12-31,38.2667,-121.95,12-31-Solano
753433,Rain,Light,Solano,12-31,38.2667,-121.95,12-31-Solano
753434,Rain,Light,Solano,12-31,38.2667,-121.95,12-31-Solano
806826,Rain,Light,Riverside,01-17,33.953,-117.4349,01-17-Riverside
806827,Rain,Light,Riverside,01-17,33.953,-117.4349,01-17-Riverside
806828,Rain,Light,Riverside,01-17,33.953,-117.4349,01-17-Riverside
806829,Rain,Light,Riverside,01-17,33.953,-117.4349,01-17-Riverside
806830,Rain,Light,Riverside,01-21,33.953,-117.4349,01-21-Riverside
806840,Rain,Light,Riverside,02-03,33.953,-117.4349,02-03-Riverside
806845,Rain,Light,Riverside,02-09,33.953,-117.4349,02-09-Riverside
806848,Rain,Light,Riverside,02-09,33.953,-117.4349,02-09-Riverside
806849,Rain,Light,Riverside,02-10,33.953,-117.4349,02-10-Riverside
806854,Rain,Light,Riverside,02-22,33.953,-117.4349,02-22-Riverside
806855,Rain,Light,Riverside,02-22,33.953,-117.4349,02-22-Riverside
806856,Rain,Light,Riverside,02-22,33.953,-117.4349,02-22-Riverside
806858,Rain,Light,Riverside,03-01,33.953,-117.4349,03-01-Riverside
806859,Rain,Light,Riverside,03-02,33.953,-117.4349,03-02-Riverside
806862,Rain,Light,Riverside,03-10,33.953,-117.4349,03-10-Riverside
806863,Rain,Moderate,Riverside,03-10,33.953,-117.4349,03-10-Riverside
806864,Rain,Light,Riverside,03-10,33.953,-117.4349,03-10-Riverside
806865,Rain,Light,Riverside,03-10,33.953,-117.4349,03-10-Riverside
806866,Rain,Light,Riverside,03-10,33.953,-117.4349,03-10-Riverside
806867,Rain,Light,Riverside,03-10,33.953,-117.4349,03-10-Riverside
806868,Rain,Light,Riverside,03-10,33.953,-117.4349,03-10-Riverside
806869,Rain,Light,Riverside,03-12,33.953,-117.4349,03-12-Riverside
806870,Rain,Moderate,Riverside,03-12,33.953,-117.4349,03-12-Riverside
806871,Rain,Light,Riverside,03-12,33.953,-117.4349,03-12-Riverside
806872,Rain,Moderate,Riverside,03-12,33.953,-117.4349,03-12-Riverside
806874,Rain,Light,Riverside,03-12,33.953,-117.4349,03-12-Riverside
806875,Rain,Heavy,Riverside,03-12,33.953,-117.4349,03-12-Riverside
806876,Rain,Light,Riverside,03-13,33.953,-117.4349,03-13-Riverside
806877,Rain,Light,Riverside,03-13,33.953,-117.4349,03-13-Riverside
806878,Rain,Light,Riverside,03-13,33.953,-117.4349,03-13-Riverside
806879,Rain,Light,Riverside,03-13,33.953,-117.4349,03-13-Riverside
806880,Rain,Light,Riverside,03-13,33.953,-117.4349,03-13-Riverside
806881,Rain,Light,Riverside,03-14,33.953,-117.4349,03-14-Riverside
806882,Rain,Light,Riverside,03-14,33.953,-117.4349,03-14-Riverside
806883,Rain,Light,Riverside,03-14,33.953,-117.4349,03-14-Riverside
806884,Rain,Light,Riverside,03-15,33.953,-117.4349,03-15-Riverside
806885,Rain,Light,Riverside,03-17,33.953,-117.4349,03-17-Riverside
806886,Rain,Light,Riverside,03-17,33.953,-117.4349,03-17-Riverside
806887,Rain,Light,Riverside,03-17,33.953,-117.4349,03-17-Riverside
806888,Rain,Light,Riverside,03-18,33.953,-117.4349,03-18-Riverside
806889,Rain,Light,Riverside,03-19,33.953,-117.4349,03-19-Riverside
806890,Rain,Light,Riverside,03-19,33.953,-117.4349,03-19-Riverside
806891,Rain,Light,Riverside,03-19,33.953,-117.4349,03-19-Riverside
806892,Rain,Light,Riverside,03-19,33.953,-117.4349,03-19-Riverside
806893,Rain,Light,Riverside,03-19,33.953,-117.4349,03-19-Riverside
806894,Rain,Light,Riverside,03-19,33.953,-117.4349,03-19-Riverside
806895,Rain,Light,Riverside,03-20,33.953,-117.4349,03-20-Riverside
806896,Rain,Light,Riverside,03-23,33.953,-117.4349,03-23-Riverside
806897,Rain,Moderate,Riverside,03-23,33.953,-117.4349,03-23-Riverside
806898,Rain,Light,Riverside,03-23,33.953,-117.4349,03-23-Riverside
806899,Rain,Moderate,Riverside,03-23,33.953,-117.4349,03-23-Riverside
806900,Rain,Light,Riverside,03-23,33.953,-117.4349,03-23-Riverside
806901,Rain,Light,Riverside,03-23,33.953,-117.4349,03-23-Riverside
806902,Rain,Moderate,Riverside,03-23,33.953,-117.4349,03-23-Riverside
806903,Rain,Light,Riverside,03-23,33.953,-117.4349,03-23-Riverside
806904,Rain,Light,Riverside,03-23,33.953,-117.4349,03-23-Riverside
806905,Rain,Light,Riverside,03-23,33.953,-117.4349,03-23-Riverside
806906,Rain,Moderate,Riverside,03-23,33.953,-117.4349,03-23-Riverside
806907,Rain,Light,Riverside,04-05,33.953,-117.4349,04-05-Riverside
806908,Rain,Light,Riverside,04-06,33.953,-117.4349,04-06-Riverside
806909,Rain,Light,Riverside,04-06,33.953,-117.4349,04-06-Riverside
806911,Rain,Light,Riverside,04-06,33.953,-117.4349,04-06-Riverside
806912,Rain,Light,Riverside,04-06,33.953,-117.4349,04-06-Riverside
806913,Rain,Moderate,Riverside,04-06,33.953,-117.4349,04-06-Riverside
806914,Rain,Light,Riverside,04-06,33.953,-117.4349,04-06-Riverside
806915,Rain,Moderate,Riverside,04-06,33.953,-117.4349,04-06-Riverside
806916,Rain,Light,Riverside,04-06,33.953,-117.4349,04-06-Riverside
806917,Rain,Moderate,Riverside,04-06,33.953,-117.4349,04-06-Riverside
806918,Rain,Light,Riverside,04-06,33.953,-117.4349,04-06-Riverside
806919,Rain,Light,Riverside,04-06,33.953,-117.4349,04-06-Riverside
806920,Rain,Light,Riverside,04-06,33.953,-117.4349,04-06-Riverside
806921,Rain,Light,Riverside,04-07,33.953,-117.4349,04-07-Riverside
806922,Rain,Moderate,Riverside,04-08,33.953,-117.4349,04-08-Riverside
806923,Rain,Light,Riverside,04-08,33.953,-117.4349,04-08-Riverside
806924,Rain,Moderate,Riverside,04-08,33.953,-117.4349,04-08-Riverside
806925,Rain,Light,Riverside,04-08,33.953,-117.4349,04-08-Riverside
806926,Rain,Light,Riverside,04-08,33.953,-117.4349,04-08-Riverside
806927,Rain,Light,Riverside,04-08,33.953,-117.4349,04-08-Riverside
806928,Rain,Light,Riverside,04-08,33.953,-117.4349,04-08-Riverside
806929,Rain,Light,Riverside,04-09,33.953,-117.4349,04-09-Riverside
806930,Rain,Light,Riverside,04-09,33.953,-117.4349,04-09-Riverside
806932,Rain,Light,Riverside,04-09,33.953,-117.4349,04-09-Riverside
